11,12.3,12.52,12.52000,,0.0484,,,,0.0000000000,,
11.1,13.425,12.608,12.60800,,0.667489,,,,0.0000000000,,
11.2,13.617,12.799,12.79900,,0.669124,,,,0.0000000000,,
11.3,13.969,12.99,12.99000,,0.958441,,,,0.0000000000,,
11.4,13.33,13.197,13.19700,,0.017689,,,,0.0000000000,,
11.5,13.737,13.319,13.31900,,0.174724,,,,0.0000000000,,
11.6,12.586,13.469,13.46900,,0.779689,,,,0.0000000000,,
11.7,13.112,13.489,13.48900,,0.142129,,,,0.0000000000,,
11.8,14.622,13.559,13.55900,,1.129969,,,,0.0000000000,,
11.9,14.525,13.773,13.77300,,0.565504,,,,0.0000000000,,
12,14.323,13.955,13.95600,,0.135424,,,,0.0000010000,,
12.1,13.056,14.099,14.09900,,1.087849,,,,0.0000000000,,
12.2,14.374,14.102,14.10200,,0.073984,,,,0.0000000000,,
12.3,14.562,14.236,14.23600,,0.106276,,,,0.0000000000,,
12.4,14.036,14.375,14.37500,,0.114921,,,,0.0000000000,,
12.5,14.692,14.447,14.44700,,0.060025,,,,0.0000000000,,
12.6,16.725,14.578,14.57800,,4.609609,,,,0.0000000000,,
12.7,14.515,14.898,14.89800,,0.146689,,,,0.0000000000,,
12.8,13.617,14.965,14.96500,,1.817104,,,,0.0000000000,,
12.9,12.702,14.935,14.93600,,4.986289,,,,0.0000010000,,
13,14.182,14.818,14.81800,,0.404496,,,,0.0000000000,,
13.1,14.295,14.86,14.85900,,0.319225,,,,0.0000010000,,
13.2,13.928,14.909,14.90800,,0.962361,,,,0.0000010000,,
13.3,16.616,14.916,14.91600,,2.89,,,,0.0000000000,,
13.4,16.001,15.191,15.19100,,0.6561,,,,0.0000000000,,
13.5,15.937,15.376,15.37600,,0.314721,,,,0.0000000000,,
13.6,15.888,15.536,15.53600,,0.123904,,,,0.0000000000,,
13.7,13.272,15.675,15.67600,,5.774409,,,,0.0000010000,,
13.8,16.95,15.539,15.53900,,1.990921,,,,0.0000000000,,
13.9,15.807,15.784,15.78400,,0.000529,,,,0.0000000000,,
14,15.135,15.89,15.89000,,0.570025,,,,0.0000000000,,
14.1,14.2,15.918,15.91700,,2.951524,,,,0.0000010000,,
14.2,15.924,15.849,15.84900,,0.005625,,,,0.0000000000,,
14.3,17.706,15.96,15.96000,,3.048516,,,,0.0000000000,,
14.4,16.543,16.237,16.23700,,0.093636,,,,0.0000000000,,
14.5,17.078,16.37,16.37000,,0.501264,,,,0.0000000000,,
14.6,16.389,16.543,16.54300,,0.023716,,,,0.0000000000,,
14.7,17.492,16.63,16.63000,,0.743044,,,,0.0000000000,,
14.8,15.54,16.817,16.81800,,1.630729,,,,0.0000010000,,
14.9,17.599,16.791,16.79100,,0.652864,,,,0.0000000000,,
15,17.414,16.973,16.97300,,0.194481,,,,0.0000000000,,
15.1,16.964,17.118,17.11800,,0.023716,,,,0.0000000000,,
15.2,17.37,17.204,17.20400,,0.027556,,,,0.0000000000,,
15.3,18.652,17.321,17.32100,,1.771561,,,,0.0000000000,,
15.4,17.581,17.554,17.55400,,0.000729,,,,0.0000000000,,
15.5,18.401,17.656,17.65700,,0.555025,,,,0.0000010000,,
15.6,16.744,17.83,17.83100,,1.179396,,,,0.0000010000,,
15.7,18.811,17.821,17.82200,,0.9801,,,,0.0000010000,,
15.8,19.54,18.019,18.02000,,2.313441,,,,0.0000010000,,
15.9,17.782,18.27,18.27100,,0.238144,,,,0.0000010000,,
16,17.475,18.32,18.32000,,0.714025,,,,0.0000000000,,
16.1,17.531,18.334,18.33400,,0.644809,,,,0.0000000000,,
16.2,18.931,18.352,18.35200,,0.335241,,,,0.0000000000,,
16.3,17.874,18.508,18.50800,,0.401956,,,,0.0000000000,,
16.4,18.462,18.543,18.54300,,0.006561,,,,0.0000000000,,
16.5,17.456,18.633,18.63300,,1.385329,,,,0.0000000000,,
16.6,19.475,18.613,18.61300,,0.743044,,,,0.0000000000,,
16.7,18.161,18.797,18.79700,,0.404496,,,,0.0000000000,,
16.8,19.562,18.831,18.83100,,0.534361,,,,0.0000000000,,
16.9,19.638,19.001,19.00100,,0.405769,,,,0.0000000000,,
17,19.023,19.162,19.16200,,0.019321,,,,0.0000000000,,
17.1,19.496,19.244,19.24500,,0.063504,,,,0.0000010000,,
17.2,19.096,19.366,19.36600,,0.0729,,,,0.0000000000,,
17.3,19.127,19.435,19.43500,,0.094864,,,,0.0000000000,,
17.4,20.461,19.501,19.50100,,0.9216,,,,0.0000000000,,
17.5,19.727,19.693,19.69300,,0.001156,,,,0.0000000000,,
17.6,18.873,19.792,19.79200,,0.844561,,,,0.0000000000,,
17.7,21.106,19.796,19.79600,,1.7161,,,,0.0000000000,,
17.8,19.145,20.022,20.02200,,0.769129,,,,0.0000000000,,
17.9,20.383,20.029,20.02900,,0.125316,,,,0.0000000000,,
18,19.453,20.159,20.15900,,0.498436,,,,0.0000000000,,
18.1,19.923,20.184,20.18400,,0.068121,,,,0.0000000000,,
18.2,20.585,20.252,20.25200,,0.110889,,,,0.0000000000,,
18.3,21.258,20.38,20.38000,,0.770884,,,,0.0000000000,,
18.4,20.277,20.562,20.56200,,0.081225,,,,0.0000000000,,
18.5,20.909,20.627,20.62700,,0.079524,,,,0.0000000000,,
18.6,20.564,20.749,20.74900,,0.034225,,,,0.0000000000,,
18.7,20.838,20.824,20.82400,,0.000196,,,,0.0000000000,,
18.8,19.921,20.919,20.91900,,0.996004,,,,0.0000000000,,
18.9,20.802,20.913,20.91200,,0.012321,,,,0.0000010000,,
19,22.239,20.995,20.99500,,1.547536,,,,0.0000000000,,
19.1,20.512,21.212,21.21200,,0.49,,,,0.0000000000,,
19.2,20.146,21.235,21.23500,,1.185921,,,,0.0000000000,,
19.3,22.535,21.219,21.21800,,1.731856,,,,0.0000010000,,
19.4,22.418,21.443,21.44300,,0.950625,,,,0.0000000000,,
19.5,22.29,21.632,21.63200,,0.432964,,,,0.0000000000,,
19.6,20.567,21.789,21.79000,,1.493284,,,,0.0000010000,,
19.7,23.059,21.759,21.75900,,1.69,,,,0.0000000000,,
19.8,21.48,21.98,21.98000,,0.25,,,,0.0000000000,,
19.9,21.009,22.021,22.02100,,1.024144,,,,0.0000000000,,
20,21.423,22.011,22.01100,,0.345744,,,,0.0000000000,,
20.1,22.342,22.044,22.04300,,0.088804,,,,0.0000010000,,
20.2,22.71,22.164,22.16400,,0.298116,,,,0.0000000000,,
20.3,22.49,22.309,22.30900,,0.032761,,,,0.0000000000,,
20.4,22.197,22.418,22.41800,,0.048841,,,,0.0000000000,,
20.5,23.994,22.486,22.48600,,2.274064,,,,0.0000000000,,
20.6,22.189,22.726,22.72700,,0.288369,,,,0.0000010000,,
20.7,22.854,22.762,22.76200,,0.008464,,,,0.0000000000,,
20.8,22.259,22.861,22.86100,,0.362404,,,,0.0000000000,,
20.9,23.242,22.89,22.89000,,0.123904,,,,0.0000000000,,
21,21.399,23.015,23.01500,,2.611456,,,,0.0000000000,,
21.1,23.495,22.942,22.94200,,0.305809,,,,0.0000000000,,
21.2,22.164,23.087,23.08700,,0.851929,,,,0.0000000000,,
21.3,22.997,23.083,23.08300,,0.007396,,,,0.0000000000,,
21.4,22.277,23.164,23.16300,,0.786769,,,,0.0000010000,,
21.5,22.127,23.164,23.16400,,1.075369,,,,0.0000000000,,
21.6,21.568,23.149,23.14900,,2.499561,,,,0.0000000000,,
21.7,22.265,23.08,23.08000,,0.664225,,,,0.0000000000,,
21.8,23.264,23.088,23.08700,,0.030976,,,,0.0000010000,,
21.9,23.606,23.194,23.19400,,0.169744,,,,0.0000000000,,
22,24.618,23.324,23.32300,,1.674436,,,,0.0000010000,,
22.1,24.081,23.541,23.54100,,0.2916,,,,0.0000000000,,
22.2,21.886,23.683,23.68300,,3.229209,,,,0.0000000000,,
22.3,22.73,23.592,23.59100,,0.743044,,,,0.0000010000,,
22.4,23.474,23.593,23.59300,,0.014161,,,,0.0000000000,,
22.5,21.555,23.669,23.66900,,4.468996,,,,0.0000000000,,
22.6,23.283,23.546,23.54500,,0.069169,,,,0.0000010000,,
22.7,23.11,23.608,23.60700,,0.248004,,,,0.0000010000,,
22.8,23.923,23.646,23.64500,,0.076729,,,,0.0000010000,,
22.9,24.228,23.762,23.76100,,0.217156,,,,0.0000010000,,
23,24.648,23.896,23.89500,,0.565504,,,,0.0000010000,,
23.1,23.889,24.058,24.05700,,0.028561,,,,0.0000010000,,
23.2,23.932,24.128,24.12800,,0.038416,,,,0.0000000000,,
23.3,25.408,24.195,24.19500,,1.471369,,,,0.0000000000,,
23.4,25.939,24.403,24.40300,,2.359296,,,,0.0000000000,,
23.5,24.322,24.642,24.64200,,0.1024,,,,0.0000000000,,
23.6,24.826,24.696,24.69600,,0.0169,,,,0.0000000000,,
23.7,23.987,24.794,24.79500,,0.651249,,,,0.0000010000,,
23.8,24.832,24.799,24.79900,,0.001089,,,,0.0000000000,,
23.9,25.528,24.888,24.88800,,0.4096,,,,0.0000000000,,
24,24.54,25.037,25.03700,,0.247009,,,,0.0000000000,,
24.1,25.181,25.072,25.07200,,0.011881,,,,0.0000000000,,
24.2,25.198,25.168,25.16800,,0.0009,,,,0.0000000000,,
24.3,24.733,25.256,25.25600,,0.273529,,,,0.0000000000,,
24.4,24.837,25.288,25.28800,,0.203401,,,,0.0000000000,,
24.5,26.9,25.328,25.32700,,2.471184,,,,0.0000010000,,
24.6,24.729,25.569,25.56900,,0.7056,,,,0.0000000000,,
24.7,25.153,25.569,25.56900,,0.173056,,,,0.0000000000,,
24.8,24.353,25.611,25.61100,,1.582564,,,,0.0000000000,,
24.9,25.489,25.57,25.56900,,0.006561,,,,0.0000010000,,
25,25.977,25.645,25.64500,,0.110224,,,,0.0000000000,,
25.1,25.321,25.762,25.76200,,0.194481,,,,0.0000000000,,
25.2,26.09,25.802,25.80100,,0.082944,,,,0.0000010000,,
25.3,25.309,25.914,25.91400,,0.366025,,,,0.0000000000,,
25.4,26.997,25.937,25.93600,,1.1236,,,,0.0000010000,,
25.5,26.099,26.126,26.12600,,0.000729,,,,0.0000000000,,
25.6,26.857,26.206,26.20600,,0.423801,,,,0.0000000000,,
25.7,28.178,26.353,26.35300,,3.330625,,,,0.0000000000,,
25.8,26.984,26.618,26.61800,,0.133956,,,,0.0000000000,,
25.9,27.852,26.736,26.73600,,1.245456,,,,0.0000000000,,
26,27.139,26.929,26.92900,,0.0441,,,,0.0000000000,,
26.1,26.772,27.031,27.03100,,0.067081,,,,0.0000000000,,
26.2,26.314,27.086,27.08600,,0.595984,,,,0.0000000000,,
26.3,26.768,27.09,27.09000,,0.103684,,,,0.0000000000,,
26.4,28.108,27.139,27.13900,,0.938961,,,,0.0000000000,,
26.5,28.038,27.316,27.31600,,0.521284,,,,0.0000000000,,
26.6,26.603,27.468,27.46900,,0.748225,,,,0.0000010000,,
26.7,27.301,27.462,27.46200,,0.025921,,,,0.0000000000,,
26.8,26.439,27.526,27.52600,,1.181569,,,,0.0000000000,,
26.9,27.754,27.498,27.49800,,0.065536,,,,0.0000000000,,
27,28.414,27.603,27.60300,,0.657721,,,,0.0000000000,,
27.1,27.139,27.764,27.76400,,0.390625,,,,0.0000000000,,
27.2,25.442,27.781,27.78100,,5.470921,,,,0.0000000000,,
27.3,28.21,27.627,27.62700,,0.339889,,,,0.0000000000,,
27.4,30.448,27.765,27.76500,,7.198489,,,,0.0000000000,,
27.5,28.561,28.112,28.11300,,0.201601,,,,0.0000010000,,
27.6,28.486,28.236,28.23600,,0.0625,,,,0.0000000000,,
27.7,28.577,28.339,28.34000,,0.056644,,,,0.0000010000,,
27.8,29.245,28.441,28.44200,,0.646416,,,,0.0000010000,,
27.9,30.347,28.6,28.60000,,3.052009,,,,0.0000000000,,
28,30.128,28.852,28.85200,,1.628176,,,,0.0000000000,,
28.1,28.894,29.056,29.05700,,0.026244,,,,0.0000010000,,
28.2,29.132,29.117,29.11800,,0.000225,,,,0.0000010000,,
28.3,29.402,29.195,29.19600,,0.042849,,,,0.0000010000,,
28.4,28.578,29.292,29.29300,,0.509796,,,,0.0000010000,,
28.5,30.267,29.298,29.29800,,0.938961,,,,0.0000000000,,
28.6,29.607,29.471,29.47100,,0.018496,,,,0.0000000000,,
28.7,30.864,29.56,29.56100,,1.700416,,,,0.0000010000,,
28.8,29.605,29.766,29.76700,,0.025921,,,,0.0000010000,,
28.9,31.208,29.826,29.82600,,1.909924,,,,0.0000000000,,
29,28.451,30.039,30.04000,,2.521744,,,,0.0000010000,,
29.1,31.481,29.956,29.95600,,2.325625,,,,0.0000000000,,
29.2,28.913,30.183,30.18300,,1.6129,,,,0.0000000000,,
29.3,29.252,30.131,30.13100,,0.772641,,,,0.0000000000,,
29.4,30.16,30.118,30.11800,,0.001764,,,,0.0000000000,,
29.5,28.98,30.197,30.19700,,1.481089,,,,0.0000000000,,
29.6,30.54,30.15,30.15000,,0.1521,,,,0.0000000000,,
29.7,30.72,30.264,30.26400,,0.207936,,,,0.0000000000,,
29.8,31.489,30.384,30.38400,,1.221025,,,,0.0000000000,,
29.9,30.23,30.568,30.56900,,0.114244,,,,0.0000010000,,
30,30.959,30.608,30.60900,,0.123201,,,,0.0000010000,,
30.1,30.924,30.717,30.71700,,0.042849,,,,0.0000000000,,
30.2,31.401,30.811,30.81200,,0.3481,,,,0.0000010000,,
30.3,31.473,30.944,30.94400,,0.279841,,,,0.0000000000,,
30.4,30.24,31.069,31.07000,,0.687241,,,,0.0000010000,,
30.5,32.538,31.06,31.06000,,2.184484,,,,0.0000000000,,
30.6,30.961,31.28,31.28000,,0.101761,,,,0.0000000000,,
30.7,30.558,31.321,31.32100,,0.582169,,,,0.0000000000,,
30.8,30.484,31.317,31.31700,,0.693889,,,,0.0000000000,,
30.9,32.306,31.306,31.30600,,1,,,,0.0000000000,,
31,31.345,31.478,31.47900,,0.017689,,,,0.0000010000,,
31.1,33.8,31.537,31.53700,,5.121169,,,,0.0000000000,,
31.2,31.669,31.835,31.83500,,0.027556,,,,0.0000000000,,
31.3,31.772,31.89,31.89000,,0.013924,,,,0.0000000000,,
31.4,32.294,31.949,31.94900,,0.119025,,,,0.0000000000,,
31.5,31.069,32.055,32.05500,,0.972196,,,,0.0000000000,,
31.6,31.795,32.027,32.02700,,0.053824,,,,0.0000000000,,
31.7,30.752,32.075,32.07500,,1.750329,,,,0.0000000000,,
31.8,32.892,32.014,32.01400,,0.770884,,,,0.0000000000,,
31.9,32.426,32.172,32.17300,,0.064516,,,,0.0000010000,,
32,31.242,32.268,32.26900,,1.052676,,,,0.0000010000,,
32.1,32.295,32.237,32.23600,,0.003364,,,,0.0000010000,,
32.2,31.981,32.313,32.31300,,0.110224,,,,0.0000000000,,
32.3,33.512,32.35,32.35000,,1.350244,,,,0.0000000000,,
32.4,33.678,32.536,32.53700,,1.304164,,,,0.0000010000,,
32.5,33.271,32.72,32.72100,,0.303601,,,,0.0000010000,,
32.6,33.256,32.845,32.84500,,0.168921,,,,0.0000000000,,
32.7,33.625,32.955,32.95600,,0.4489,,,,0.0000010000,,
32.8,32.45,33.091,33.09200,,0.410881,,,,0.0000010000,,
32.9,33.401,33.096,33.09600,,0.093025,,,,0.0000000000,,
33,32.863,33.195,33.19600,,0.110224,,,,0.0000010000,,
33.1,33.954,33.231,33.23100,,0.522729,,,,0.0000000000,,
33.2,33.223,33.371,33.37200,,0.021904,,,,0.0000010000,,
33.3,34.993,33.425,33.42500,,2.458624,,,,0.0000000000,,
33.4,33.794,33.649,33.65000,,0.021025,,,,0.0000010000,,
33.5,34.796,33.732,33.73200,,1.132096,,,,0.0000000000,,
33.6,33.877,33.905,33.90600,,0.000784,,,,0.0000010000,,
33.7,32.714,33.97,33.97000,,1.577536,,,,0.0000000000,,
33.8,34.218,33.912,33.91200,,0.093636,,,,0.0000000000,,
33.9,33.843,34.009,34.01000,,0.027556,,,,0.0000010000,,
34,32.897,34.06,34.06000,,1.352569,,,,0.0000000000,,
34.1,34.203,34.011,34.01100,,0.036864,,,,0.0000000000,,
34.2,34.324,34.097,34.09700,,0.051529,,,,0.0000000000,,
34.3,33.88,34.186,34.18700,,0.093636,,,,0.0000010000,,
34.4,35.375,34.223,34.22300,,1.327104,,,,0.0000000000,,
34.5,33.737,34.404,34.40400,,0.444889,,,,0.0000000000,,
34.6,33.62,34.404,34.40400,,0.614656,,,,0.0000000000,,
34.7,34.39,34.392,34.39200,,0.000004,,,,0.0000000000,,
34.8,34.789,34.458,34.45800,,0.109561,,,,0.0000000000,,
34.9,34.131,34.557,34.55700,,0.181476,,,,0.0000000000,,
35,34.356,34.58,34.58000,,0.050176,,,,0.0000000000,,
35.1,33.718,34.624,34.62400,,0.820836,,,,0.0000000000,,
35.2,36.284,34.599,34.59900,,2.839225,,,,0.0000000000,,
35.3,36.46,34.833,34.83300,,2.647129,,,,0.0000000000,,
35.4,33.788,35.061,35.06100,,1.620529,,,,0.0000000000,,
35.5,36.622,34.999,34.99900,,2.634129,,,,0.0000000000,,
35.6,34.477,35.226,35.22600,,0.561001,,,,0.0000000000,,
35.7,34.961,35.216,35.21600,,0.065025,,,,0.0000000000,,
35.8,35.72,35.255,35.25500,,0.216225,,,,0.0000000000,,
35.9,35.095,35.366,35.36600,,0.073441,,,,0.0000000000,,
36,36.523,35.403,35.40300,,1.2544,,,,0.0000000000,,
36.1,36.602,35.579,35.57900,,1.046529,,,,0.0000000000,,
36.2,34.41,35.745,35.74500,,1.782225,,,,0.0000000000,,
36.3,34.782,35.675,35.67500,,0.797449,,,,0.0000000000,,
36.4,35.014,35.65,35.65000,,0.404496,,,,0.0000000000,,
36.5,36.002,35.65,35.65000,,0.123904,,,,0.0000000000,,
36.6,35.386,35.749,35.74900,,0.131769,,,,0.0000000000,,
36.7,36.367,35.776,35.77600,,0.349281,,,,0.0000000000,,
36.8,36.09,35.899,35.89900,,0.036481,,,,0.0000000000,,
36.9,35.13,35.981,35.98100,,0.724201,,,,0.0000000000,,
37,36.076,35.959,35.95900,,0.013689,,,,0.0000000000,,
37.1,35.408,36.034,36.03400,,0.391876,,,,0.0000000000,,
37.2,35.508,36.035,36.03400,,0.277729,,,,0.0000010000,,
37.3,37.212,36.045,36.04500,,1.361889,,,,0.0000000000,,
37.4,34.846,36.224,36.22400,,1.898884,,,,0.0000000000,,
37.5,34.463,36.15,36.14900,,2.845969,,,,0.0000010000,,
37.6,36.455,36.044,36.04400,,0.168921,,,,0.0000000000,,
37.7,34.847,36.148,36.14800,,1.692601,,,,0.0000000000,,
37.8,35.963,36.081,36.08000,,0.013924,,,,0.0000010000,,
37.9,36.336,36.132,36.13200,,0.041616,,,,0.0000000000,,
38,35.991,36.215,36.21500,,0.050176,,,,0.0000000000,,
38.1,35.778,36.256,36.25500,,0.228484,,,,0.0000010000,,
38.2,36.113,36.27,36.27000,,0.024649,,,,0.0000000000,,
38.3,37.328,36.317,36.31700,,1.022121,,,,0.0000000000,,
38.4,35.946,36.48,36.48000,,0.285156,,,,0.0000000000,,
38.5,36.995,36.489,36.48900,,0.256036,,,,0.0000000000,,
38.6,36.079,36.602,36.60200,,0.273529,,,,0.0000000000,,
38.7,37.09,36.611,36.61100,,0.229441,,,,0.0000000000,,
38.8,36.115,36.721,36.72100,,0.367236,,,,0.0000000000,,
38.9,37.719,36.722,36.72200,,0.994009,,,,0.0000000000,,
39,37.039,36.883,36.88300,,0.024336,,,,0.0000000000,,
39.1,38.294,36.96,36.96000,,1.779556,,,,0.0000000000,,
39.2,37.423,37.154,37.15400,,0.072361,,,,0.0000000000,,
39.3,37.967,37.242,37.24200,,0.525625,,,,0.0000000000,,
39.4,38.456,37.375,37.37500,,1.168561,,,,0.0000000000,,
